user_id,item_id,title,actual_rating,predicted_rating
A23L8LPN5QPCKS,B01C3UL1ZM,KeyZone 2 Pcs Nice Leaf Ear Stud Front &amp; Back Earrings for Girls (Silver),1.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1392a1450>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A2ENL8SWTHBOP2,B01BWZL9PQ,Schwarzkopf BC Bonacure Repair Rescue Sealed Ends 2.6 Oz / 75 Ml Pack of 3,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139358250>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A20ZCHB9EV90D4,B0107QLDIE,Ularmo 2015 New Hot Fashion Women Chain Crystal Rhinestone Square Pendant Alloy Necklace Jewelry (silver),4.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x13937a310>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A2E1DNMPTN4JP7,B015NVG5Q8,Kingfansion 1PCS Nail Art Template DIY Nail Stamp Stamping Image Plate Print by kingfansion,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1392e7c50>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A3HFQE02MDPC6I,B01A9G31QE,"InstaNatural Baby Shampoo &amp; Body Wash - With Aloe Vera, Vitamin E, Lavender Oil and Fruit Extracts - Soothing 2 in 1 Formula for Smooth Skin &amp; Soft Hair - 14 OZ",5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139399bd0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A3VMFWPD7BH272,B00T72SSTW,Adventure Medical Kits Adventure Dog Wipes (8-Count Wipes),4.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139290bd0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A1KHU669CBQ95Y,B00WQAM3M0,"Vitamin C Facial Toner 4 OZ - Age Defying Vitamin C Toner With Certified 93% Organic Content. Packs A Punch In Your Fight Against Free Radicals, Damaged Skin, Fine Lines And Wrinkles.",4.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1392f2710>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A1RXYW994EXQ2C,B00KU8NYZU,Rosa Virginity Soap Bar Feminine Tighten with gift box (2),5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x13939a3d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
AU4VYON92SWCE,B01FTIQ18C,"Fiery Youth Purple Glass Essential Oil Roller Bottles with Stainless Steel Roller Balls,Useful for Aromatherapy Perfumes and Lip Balms, 6 Bottle Set,5mlGlass Roll on Bottle",5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x138ed33d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A2KW4X7OVA1FII,B01B54XW54,Pure Body Naturals Eye Cream for Dark Circles and Puffiness &ndash; 1.7 fl oz,1.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1392be250>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
AFJQFSIUWBV9U,B00KML0IRC,100pcs Small Disposable Eyelash Extension Micro Brush Applicators Mascara 1mm,1.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1392f0250>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A1SA3N793WT2LM,B012TQ6AXS,Mary Kay&reg; Extra Emollient Night Cream Travel Size (Lot of 6),5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1392d7610>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A3LJLRIZL38GG3,B00FOGXB9M,e.l.f. Essential All Over Cover Stick Concealer 3205 Ivory,4.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1392bed90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A3KCWQLTZHY9KU,B01G37STL0,"BERGMAN KELLY Sisal Pads with Hook, 4 Pack - Stronger Than Loofah",5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139204d90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A3INXMG34PE0TC,B01HB4BS1C,"Comestic Bag, Sandistore 1PC Women Travel Make Up Cosmetic Pouch Bag Clutch Handbag Casual Purse (1, Blue)",5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139399ad0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A2Y4PAVE9QOVFR,B017VQRMD8,Susenstone&reg; Professional Flat Contour Blusher Kabuki Blush,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139371350>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A2EWF2OWK60DJW,B004RZHDWM,Dried Chili (crushed red chili) 16 oz. (454 g),2.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1392b9d10>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A2YUEM1RH97WWD,B005GMYQ1Q,Wet N Wild Lipstick Just Peachy #903C,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1393588d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A2Q8QQ26HOSS74,B00MQ7HRNI,(3 Pack) NYC High Definition Liquid Eyeliner - Extra Black,1.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1393796d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A2NLL1FJFW8HBF,B0140TEQDI,"BMC Nail Stamping Lacquers - Creative Art Polish Collection, 6 Colors: Set 1",3.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139285350>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A2GB94QUB404T3,B017V5IWJ2,Morphe Soul of Summer Eyeshadow Palette - 12S,4.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1392bb550>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A2B7PG6P30GPZT,B00T9CJ83U,Zigabob Callus Remover For Feet...Rechargeable...Blue,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x13933c090>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A5ONS9SBYZIN7,B01BXIB7QS,DND Gel &amp; Matching Polish Set #401 - Golden Sahara Star. Buy 5 any colors get 1 Diamond super fast drying top coat 0.5 oz Free,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139205850>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A1XKQX71GJASJR,B00G9NBPMO,Greenery*Colourful iPhone 4 4s External Rechargeable Backup Battery Charger Cover Case for Apple Iphone 4 4s with Portable Protective Back Cover(2200mAh&amp;2000mAh) (2300mah/black),5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139379310>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
APVEFBIJPTYWU,B007D825U0,Universalist Matte Multiuse Colorstick Nude Flush (9) 10 g by W3LL PEOPLE,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x137d79cd0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
AYYP2ZJFR7KKN,B01FWP41H0,"Alteya Organics Bulgarian Rose Water - 250ml / 8.5fl oz, From Our Rose Fields and Distillery",3.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x13933cc90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A2KWT6O18LED1A,B00TFABRE4,WATER NAIL TRANSFERS DECALS STICKERS ART SET #380 &amp; 172. **plus x48 nail tip guides!!** x12 BLACK POLKA DOT SPOTS FRENCH MANICURE LACE SPOTTY TIPS TATTOO TATTOO WRAPS &amp; x48 FRENCH MANICURE TIP GUIDES! CAN BE USED WITH NATURAL GEL ACRYLIC STICK ON NAILS! OR WITH GLITTER DUST CAVIAR BEADS ALLOYS DECORATIONS CONFETTI FIMO SHAPES TAPE PENS RHINESTONES!,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139348b90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A39UC6BZU60MRK,B00GH7OSEO,YESURPRISE 1pack 3D Beautiful Landscape Nail Art Tips Pack Decal Wrap Tattoo Transfer Stickers Decoration #11,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139398ad0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A2WCJKPQJK7Q06,B00VW0LYMA,"BLACK FRIDAY SALE! Pine Nut Flakes - PINE POWER 1 POUND (454 g). Raw Product. Pressed From Wild Harvested, Organic Pine Nuts.",5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139284250>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A1L0ADMPI0HUU2,B00P0BLZFI,Sannysis Fashion Women Silver Flower Plated Crystal Rhinestone Stud Earrings,3.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1392b9550>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A35H2VC3O5Q8BI,B017IJVDPG,Weixinbuy 12pcs Bright Lipstick Waterproof Cosmetic Lip Gloss Rouge Set,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x13798d6d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A27TB72QV6SBID,B0198AVZEM,"Moonight Flat Top Kabuki Retractable Brush - Incredibly Soft,Professional - Kabuki Brush - Premium Makeup Brushes",5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139337150>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A28UIOU1J0YY8V,B015YEZ7Z4,"100 Pack of 90's Butterfly Hair Clips, 90's Accessories Hair Clips, Bulk Small Butterfly Hair Clips (100-Pack)",5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1391ee990>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A1GLZSLS2JHS7X,B01AWPAD5O,EVERMARKET 15 Colors Professional Concealer Camouflage Makeup Palette Contour Face Contouring Kit,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1392d6590>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
ACJ9N7ED37HXS,B00RCJU6Q0,"dr. brandt Cellusculpt, 6.3 fl. oz.",4.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1393989d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
ATV6UWVB04G2S,B01F22HT1S,Simpir Facial Cleanser,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1392348d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A3Y15MFKAKJR3,B01A50NLXM,Born Pretty1 Sheet Colorful Feather Nail Art Water Decals Transfer Stickers,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139390b10>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
AAXXRE1TT70XH,B00MNAKERY,2 Pack Jordana Matte Lipstick 49 Lavender Lady,3.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139337990>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A2NJVP1JZ5G8VD,B00NS8YAHU,Doinshop New Nice Fashion Tibetan Silver Retro Women Hand Chain Bracelet Jewelry (Three Roses),5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1392f0450>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A1CG8EIIBD69QX,B01H71ND58,Sankuwen Women's Chic Sterling Silver Crystal Heart Shaped Love Wedding Ring (7) by Sankuwen,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1392a3dd0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
AI757Z7LWG3AS,B00WIZ2HUQ,"Greenwich Bay Soap Bar for Men, Shea Butter Moisturizing Bar, Men Natural Bath Soap (10.5 Oz - 1 Bar)",4.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1393913d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A2K4HN6EECBNR3,B00ZCGXPIQ,Miracle Marvel 10 Effects - 10 In 1 Keratin Based Miracle Leave-In Hair Treatment - 8.45oz/250ml,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x13931fdd0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A22QOZZLLIMW6I,B015J6DM7M,Kingfansion XL Silicone Dual Ended Nail Stamp Scraper Stamper Transfer Stamping Plate,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139378150>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
AH5NJQM5TC7SW,B018J05XSQ,Mia Secret Cover Beige Acrylic Powder 2 Oz by Mia Secret,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139399910>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
AAILM6I51L2RI,B00LA5I2LI,Black Natural Macara,3.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139229050>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
AC00X2B6MK4AZ,B00WW42O7Y,Clinique Different Lipstick .14 oz / 4 g Full Size (Think Bronze),3.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x13931f910>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A1BXCL7V7J6UWO,B00B1DIXAO,"Lavender, Wild Essential Oil (Lavandula officinalis) Therapeutic Grade BY NuKira (10 ml)",5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x13937d5d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A3IARFW5PBDOCT,B017CHORY8,Lady Crystal Double Heart Open Bangles Bracelet for Holiday Party,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x13933c710>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
AY7QE5RESIJRD,B00QXT6GVY,BMC Pretty 4pc Multicolor Shells By The Seashore Nail Polish Art Water Transfer Sticker Sheet Set,3.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1392bd650>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A2AUTH9FO2MVW,B001F0JMP8,Be Fine 001102 Lip Serum,4.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1392e65d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A3SHEE6BGOFEFY,B00S4ADEJ2,Woman Lady Retro Style Square Black Zircon Full Crystal Ring Jewelry Size 9,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x13889e610>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A36FAB01ELPEWT,B01AWXGD3M,True by Made Beautiful Hydrating Hair Butter 12oz,3.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1393b6810>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A1MUUSBPOWGDZR,B00R3SRXCA,Fashion Wedding Bridal Flower Fabric Dendrobium Orchid Hair Clip Brooch Barrette Yellow,3.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139399a50>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
AQJXAI9UU04KY,B01A8GM12A,Silvercell 3D Highlighter Stick Portable Cream Highlighter Waterproof Aloe Extract Moisture Concealer,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1393085d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A26EW471EVYB5,B017W71YD0,"OVERMAL 22inch ,Fashion Hot Mens Womens Sell Silver Jewelry Snake Chain Necklace",5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139269810>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
AFADXZJYP5VHW,B017N7H1YU,ABC&reg; Pro Makeup Cosmetic Brushes Powder Foundation Eyeshadow Contour Brush Tool,4.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1393b6c90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
AKBNQZWQM9EE9,B00L5E74VS,Nailart NAIL TATTOO STICKER - Full-Cover - Zhostovo / Flowers / Blossom - green / red / black,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1393bce90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A2GYSBPPA0A01C,B00UL4GGGC,Redcolourful Silicone Rubber Face Slimmer Mouth Muscle Tightener Anti-aging Anti-wrinkle Beauty Tool,1.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1393b5250>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A3K6852AILJ825,B00NV5SV70,10Pcs Pretty Colorful Dice Style Navel Belly Button Barbell Ring Body Piercing Random Colors,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139234590>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A395FEILIN40UR,B00JS58PIC,Skinnies Instant Lifts THIGHS 25 PR Adhesive Strips Instantly Lift Skin,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x13925d850>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A27EEED41ARJ4J,B01BK1E7Q0,Skinnies Instant Lifts - 5 Pair Arm Lifts - Clear Adhesive Strips Instantly Lift to Make Arm Appear Slim,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x13921ded0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A3HCS5YVL6KHWM,B013G939TU,DaySeventh Women Gold Double Turquoise Sequins Pendant Chain Statement Necklace,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139240650>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
A3TSKADB7Y3BZK,B01DKI87US,Ownsig 24 x Women Elegant Crystal Rhinestone Titanium Steel Nose Ring Bone Stud Set White,5.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139337c10>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
AZEVJCQESFBBC,B01EWU9DCE,Pro 15 Colors Concealer Contour Palette +1 PC Toothbrush Curve Foundation Brush,1.0,"(None, ""Error communicating with OpenAI: HTTPSConnectionPool(host='api.openai.com', port=443): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x139268590>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"")"
